|2|;|Tue May 05 15:14:44 +0000 2015|;|6|;|Mineiros e professores do Paraná dando exemplo para BrasilInclusive para São Paulo onde desde Covas professores apanham em manifestações|;|na|;|na|
|2|;|Tue May 05 14:56:53 +0000 2015|;|0|;|flores rio vermelho e Geraldo Vandré no Centro Cínico mais um dia de manifestações URL|;|na|;|na|
|2|;|Tue May 05 13:49:29 +0000 2015|;|0|;|APP-PT avisa q pedirá falência se professores não pagarem custas das manifestações Mensalidade sindical pode sofrer reajuste 13% próximo mês|;|na|;|na|
|2|;|Tue May 05 12:51:33 +0000 2015|;|2|;|👉A MENTIRA DO PT 👉NO PARANÁ PROFESSORES DE TIRO AO ALVO TAMBÉM PARTICIPARAM DAS MANIFESTAÇÕES AT_USER URL|;|na|;|na|
|3|;|Tue May 05 11:44:06 +0000 2015|;|0|;|Sobre as manifestações dos professores O vídeo é uma ficção mas semelhanças com a realidade é mera URL|;|na|;|na|
|4|;|Tue May 05 10:50:59 +0000 2015|;|0|;|Governo do PSDB Manifestações Paraná Partido que trata professores assim não pode se considerar democrata URL|;|na|;|na|
|0|;|Tue May 05 09:23:56 +0000 2015|;|0|;|Primeiramente bom dia  Na espera de manifestações da esquerda em favor dos professores venezuelanos URL|;|na|;|na|
|3|;|Tue May 05 07:04:58 +0000 2015|;|1|;|RT AT_USER Salvem a professorinha - Sobre as Manifestações dos professores URL  Vamo dá uma olhadinha nesse víde…|;|na|;|na|
|3|;|Tue May 05 05:05:10 +0000 2015|;|1|;|Salvem a professorinha - Sobre as Manifestações dos professores URL  Vamo dá uma olhadinha nesse vídeo por favor|;|na|;|na|
|0|;|Tue May 05 04:57:24 +0000 2015|;|0|;|A polícia age igualmente em ambas manifestações anti-Dilma e dos professores Quem age diferente são os manifestantes|;|na|;|na|
|3|;|Tue May 05 03:54:53 +0000 2015|;|0|;|Não sei por que raios eu ainda vejo vídeos das manifestações dos professores|;|na|;|na|
|3|;|Tue May 05 03:14:36 +0000 2015|;|1|;|RT AT_USER Gostei de um vídeo AT_USER URL a professorinha - Sobre as Manifestações dos professores|;|na|;|na|
|3|;|Tue May 05 03:11:20 +0000 2015|;|0|;|então eu fui convidado pra participar de uma antologia de poemas sobre as manifestações dos professores e toda aquela polêmica [continua]|;|na|;|na|
|0|;|Tue May 05 02:12:27 +0000 2015|;|0|;|O Sindicato dos Professores de &ltinsira seu estado&gt já está preparando manifestações contra o fim do FIES Não Ué|;|na|;|na|
|0|;|Tue May 05 01:59:05 +0000 2015|;|0|;|To aguardando as manifestações dos PTistas e dos professores em defesa do #Fies mas até agora nada Estranho Ñ eram defensores da educação|;|na|;|na|
|3|;|Tue May 05 01:43:44 +0000 2015|;|0|;|Amanhã partiu pra manifestações dos professores #ForaBetoRicha|;|na|;|na|
|0|;|Tue May 05 00:23:55 +0000 2015|;|0|;|AT_USER AT_USER AT_USER Quando me referi às manifestações me reportei às de março Não foi às dos PROFESSORES do PR|;|na|;|na|
