|Wed Dec 17 16:33:59 +0000 2014|;|11|;|rt AT_USER operacaobetalab linhas de ônibus são remanejadas durante paralisação em manaus protesto parali URL sdv …|
|Wed Dec 17 16:33:24 +0000 2014|;|2|;|rt AT_USER linhas de ônibus são remanejadas durante paralisação em manaus protesto paralisou 80% da frota de 240 ônibus  URL|
|Wed Dec 17 16:31:25 +0000 2014|;|0|;|o protesto das montanhas URL|
|Wed Dec 17 16:31:04 +0000 2014|;|0|;|socorro que ta maravilhoso o protesto das tias da limpeza|
|Wed Dec 17 16:30:25 +0000 2014|;|1|;|operacaobetalab estudantes fazem protesto na usp e pedem mais segurança para mulheres elas fiz URL sdv timbeta|
|Wed Dec 17 16:29:03 +0000 2014|;|0|;|tão fazendo um protesto pra tirarem o prof de física 2 pq ele não queria dá as notas de ninguém|
|Wed Dec 17 16:26:42 +0000 2014|;|1|;|languageportuguese obrigado meus 175mil seguidores protesto somoscontrapedofilia aos que não seguiram de volta é URL|
|Wed Dec 17 16:26:19 +0000 2014|;|0|;|republicação  protesto termina com um morto e um ferido no complexo do alemão zona norte do rio URL|
|Wed Dec 17 16:25:58 +0000 2014|;|2|;|rt AT_USER dinossauro nazista rt AT_USER chefe da usaid renuncia em protesto contra reatamento de relações eeuu e cuba URL|
|Wed Dec 17 16:25:47 +0000 2014|;|0|;|protesto de moradores perde força e reintegração ocorre em porto alegre URL URL|
|Wed Dec 17 16:25:26 +0000 2014|;|1|;|rt AT_USER rt AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres URL g1 URL|
|Wed Dec 17 16:24:46 +0000 2014|;|0|;|em rr índios bloqueiam trecho da br 174 em protesto contra pec 215 bloqueio ocorre na região de são marcos  URL|
|Wed Dec 17 16:24:12 +0000 2014|;|0|;|um protesto em forma de poesia pela causa lgbt quem cala consente (um poema de katia viula) dizem que não URL|
|Wed Dec 17 16:24:02 +0000 2014|;|0|;|protesto - moradores montam barreira na entrada da cidade de nova mutum URL via AT_USER|
|Wed Dec 17 16:22:52 +0000 2014|;|0|;|AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres URL URL|
|Wed Dec 17 16:22:38 +0000 2014|;|0|;|o pessoal da intervenção militar já deve estar organizando protesto na avenida paulista contra o fim do embargo dos eua a cuba|
|Wed Dec 17 16:22:24 +0000 2014|;|393|;|rt AT_USER acho válido o protesto URL|
|Wed Dec 17 16:21:37 +0000 2014|;|0|;|indígenas são reprimidos em protesto contra a pec 215 na câmara e seis são presos pela polícia URL|
|Wed Dec 17 16:21:31 +0000 2014|;|2|;|AT_USER estudantes fazem protesto na usp e pedem mais segurança para mulheres URL g1 URL|
|Wed Dec 17 16:20:49 +0000 2014|;|2|;|dinossauro nazista rt AT_USER chefe da usaid renuncia em protesto contra reatamento de relações eeuu e cuba URL|
|Wed Dec 17 16:20:27 +0000 2014|;|0|;|maços de coentro são doados em forma de protesto em presidente figueiredo URL|
|Wed Dec 17 16:20:27 +0000 2014|;|0|;|[g1 sp] estudantes fazem protesto na usp e pedem mais segurança para mulheres URL|
|Wed Dec 17 16:18:29 +0000 2014|;|3|;|rt AT_USER chefe da usaid renuncia em protesto contra reatamento de relações entre eua e cuba URL  ahahhah oba|
|Wed Dec 17 16:18:09 +0000 2014|;|0|;|em rr índios bloqueiam trecho da br 174 em protesto contra pec 215 URL timbeta operacaobetalab sdv|
|Wed Dec 17 16:17:58 +0000 2014|;|0|;|em rr índios bloqueiam trecho da br 174 em protesto contra pec 215 URL somostodosdilma raynniere buyraynniereonitunes|
|Wed Dec 17 16:17:47 +0000 2014|;|0|;|sempre soube que elis nunca tinham terminado  foi so um protesto pra essas fã chata pararem de atormentar elis ❤|
|Wed Dec 17 16:17:46 +0000 2014|;|1|;|rt AT_USER AT_USER AT_USER feministas organizam protesto pelo direito de serem tão idiotas quanto os homens|
|Wed Dec 17 16:17:41 +0000 2014|;|0|;|estudantes fazem protesto na usp e pedem mais segurança para mulheres URL somostodosdilma raynniere buyraynniereo|
