|Sat Jan 10 15:56:34 +0000 2015|;|0|;|hamas condena el ataque al semanario &ltem&gtcharlie hebdo&ltem&gt URL|
|Sat Jan 10 15:56:30 +0000 2015|;|0|;|desculpem mas veja não é charlie assim como diogo mainardi não é charlie nem rachel sheherazade a quem URL|
|Sat Jan 10 15:56:25 +0000 2015|;|0|;|defende o direito de expressão do charlie hebdo e faz campanha contra as frases do bolsonaro deus tá vendo ✌|
|Sat Jan 10 15:56:24 +0000 2015|;|0|;|URL muito boa análise do ato terrorista na frança|
|Sat Jan 10 15:56:12 +0000 2015|;|0|;|manifestações silenciosas na frança por charlie hebdo reúnem… URL|
|Sat Jan 10 15:55:55 +0000 2015|;|0|;|descolonizações porquê não sou charlie hebdo URL|
|Sat Jan 10 15:55:31 +0000 2015|;|23|;|rt AT_USER olha como começa o texto que me compartilham na tl nada justifica o massacre na redação do jornal charlie hebdo mas|
|Sat Jan 10 15:55:21 +0000 2015|;|28|;|rt AT_USER é preciso ser muito sórdido e canalha o jornalista tucano ruy fabiano liga lula e o pt ao massacre no charlie hebdo URL|
|Sat Jan 10 15:55:17 +0000 2015|;|32|;|rt AT_USER psg vai homenagear as vítimas da tragédia de charlie hebdo amanhã contra o bastia URL mftvi24|
|Sat Jan 10 15:55:05 +0000 2015|;|0|;|dines os sicários que fuzilaram os jornalistas do charlie hebdo não queriam liquidar a liberdade de expressão URL|
|Sat Jan 10 15:55:04 +0000 2015|;|0|;|confabulario recuerda a dibujante de charlie hebdo URL|
|Sat Jan 10 15:55:02 +0000 2015|;|0|;|a encarnação em charlie hebdo URL via AT_USER|
|Sat Jan 10 15:55:02 +0000 2015|;|0|;|anonymous promete vengar atentado de charlie hebdo &gt&gt URL URL|
|Sat Jan 10 15:55:01 +0000 2015|;|0|;|em revista jihadista al qaeda no iêmen forneceu pistas prévias sobre o atentado em paris URL|
|Sat Jan 10 15:54:49 +0000 2015|;|0|;|AT_USER AT_USER aqui o laerte pôe os pingos nos is URL|
|Sat Jan 10 15:54:46 +0000 2015|;|0|;|triste lamentável e repugnante o atentado à revista francesa charlie hebdo em londres é intolerável qualquer tipo de ato terrorista|
|Sat Jan 10 15:54:36 +0000 2015|;|0|;|“je suis charlie hebdo” URL vía AT_USER|
|Sat Jan 10 15:54:15 +0000 2015|;|0|;|manifestação no afeganistão chama de heróis responsáveis por charlie hebdo URL|
|Sat Jan 10 15:54:13 +0000 2015|;|0|;|AT_USER AT_USER e non quando lo fa charlie hebdo|
|Sat Jan 10 15:53:50 +0000 2015|;|0|;|leia na pittacos a encarnação em charlie hebdo por faustino da rocha erikka rodrigues URL|
|Sat Jan 10 15:53:35 +0000 2015|;|0|;|argelia agrega contexto al ataque contra charlie hebdo URL|
|Sat Jan 10 15:53:32 +0000 2015|;|0|;|manifestações silenciosas na frança por charlie hebdo reúnem  - terra brasil URL|
|Sat Jan 10 15:53:26 +0000 2015|;|11|;|rt AT_USER o pasquim dava de 7x1 no charlie hebdo abominava sátiras gentilianas e executava melhor sua política esquerdista URL|
|Sat Jan 10 15:53:24 +0000 2015|;|0|;|atenção as palavras do laerte bichona velha aqui URL|
|Sat Jan 10 15:52:25 +0000 2015|;|0|;|charlie hebdo últimas palabras de terroristas antes de ser abatidos URL|
|Sat Jan 10 15:52:09 +0000 2015|;|0|;|israel é que está certo  tem segura máxima em seu território porque essa raça mulça fica 24 horas pensando em URL|
|Sat Jan 10 15:52:08 +0000 2015|;|0|;|no brasil charlie hebdo não existiria diz laerte URL|
|Sat Jan 10 15:52:06 +0000 2015|;|0|;|manifestação no afeganistão chama de heróis responsáveis por charlie hebdo |
|Sat Jan 10 15:52:03 +0000 2015|;|4|;|charlie hebdo uma charge muitas perguntas artigo de luciano martins costa -- URL|
|Sat Jan 10 15:52:01 +0000 2015|;|0|;|falar que charlie hebdo é humor e que liberdade de expressão deve ser respeitada é o mesmo que dizer que funk é música e merece ser ouvida|
|Sat Jan 10 15:51:36 +0000 2015|;|0|;|ataque em paris hamas condena atentado contra o charlie hebdo ansaem comunicado hamas disse que insiste e URL|
|Sat Jan 10 15:51:07 +0000 2015|;|1|;|ligar o pt ao atentado à charlie hebdo é implorar por intervenção psiquiátrica|
|Sat Jan 10 15:51:00 +0000 2015|;|0|;|¿quien está detrás del atentado contra charlie hebdo por thierry meissan URL|
|Sat Jan 10 15:50:55 +0000 2015|;|101|;|rt AT_USER não deixaremos de criticar religiões diz sobrevivente do charlie hebdo URL URL|
|Sat Jan 10 15:50:11 +0000 2015|;|402|;|rt AT_USER imbecil dizendo que a charge do charlie hebdo não deveria ter sido feita é o raciocínio de culpar a vítima do estupro por…|
|Sat Jan 10 15:50:07 +0000 2015|;|2|;|rt AT_USER operacaobetalab vomitamos sobre nossos amigos diz cartunista do charlie na quarta-feira ele est URL|
|Sat Jan 10 15:50:05 +0000 2015|;|0|;|uma das defesas comuns ao estilo do charlie hebdo é dizer que eles também criticavam católicos e judeus isso me URL|
|Sat Jan 10 15:49:51 +0000 2015|;|0|;|a zerohorização do jornalismo brasileiro URL|
|Sat Jan 10 15:49:48 +0000 2015|;|0|;|se fosse no brasil - os terroristas seriam capturados para fazer exame psicológico  isso porque nossa justiça URL|
